Key,Choice,Question,Alternative,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID
113,1,1,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
121,0,2,1,1,0,1,0,0,1.68,26,0,4,48,4,1,2,1,4,12,60
122,1,2,2,0,1,0,0,1,1.06,48,0,4,48,4,1,2,1,4,12,60
123,0,2,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
131,0,3,1,1,0,0,1,0,1.68,167,0,4,48,4,1,2,1,4,12,60
132,1,3,2,0,1,0,0,1,0.36,20,0,4,48,4,1,2,1,4,12,60
133,0,3,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
141,1,4,1,1,0,0,0,1,3.09,26,0,4,48,4,1,2,1,4,12,60
142,0,4,2,0,1,1,0,0,0.89,48,0,4,48,4,1,2,1,4,12,60
143,0,4,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
151,0,5,1,1,0,1,0,0,0.49,91,0,4,48,4,1,2,1,4,12,60
152,0,5,2,0,1,0,1,0,1.06,57,0,4,48,4,1,2,1,4,12,60
153,1,5,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
161,1,6,1,1,0,0,0,1,0.49,167,0,4,48,4,1,2,1,4,12,60
162,0,6,2,0,1,0,1,0,0.89,20,0,4,48,4,1,2,1,4,12,60
163,0,6,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
171,1,7,1,1,0,0,0,1,3.09,167,0,4,48,4,1,2,1,4,12,60
172,0,7,2,0,1,0,0,1,1.06,57,0,4,48,4,1,2,1,4,12,60
173,0,7,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
181,0,8,1,1,0,1,0,0,0.49,26,0,4,48,4,1,2,1,4,12,60
182,0,8,2,0,1,1,0,0,0.36,20,0,4,48,4,1,2,1,4,12,60
183,1,8,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
191,0,9,1,1,0,0,1,0,3.09,91,0,4,48,4,1,2,1,4,12,60
192,0,9,2,0,1,1,0,0,0.36,57,0,4,48,4,1,2,1,4,12,60
193,1,9,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
211,0,1,1,1,0,1,0,0,3.09,91,1,2,34,5,1,6,1,2,1,61
212,1,1,2,0,1,0,0,1,0.89,20,1,2,34,5,1,6,1,2,1,61
213,0,1,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
221,1,2,1,1,0,1,0,0,3.09,26,1,2,34,5,1,6,1,2,1,61
222,0,2,2,0,1,0,1,0,0.36,48,1,2,34,5,1,6,1,2,1,61
223,0,2,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
231,1,3,1,1,0,0,0,1,0.49,91,1,2,34,5,1,6,1,2,1,61
232,0,3,2,0,1,0,0,1,0.36,48,1,2,34,5,1,6,1,2,1,61
233,0,3,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
241,1,4,1,1,0,0,0,1,1.68,26,1,2,34,5,1,6,1,2,1,61
242,0,4,2,0,1,0,1,0,0.36,57,1,2,34,5,1,6,1,2,1,61
243,0,4,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
251,0,5,1,1,0,1,1,0,3.09,26,1,2,34,5,1,6,1,2,1,61
252,1,5,2,0,1,0,1,0,1.06,20,1,2,34,5,1,6,1,2,1,61
253,0,5,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
261,1,6,1,1,0,0,0,1,1.68,91,1,2,34,5,1,6,1,2,1,61
262,0,6,2,0,1,1,0,0,1.06,20,1,2,34,5,1,6,1,2,1,61
263,0,6,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
271,1,7,1,1,0,1,0,0,1.68,167,1,2,34,5,1,6,1,2,1,61
272,0,7,2,0,1,1,0,0,0.89,57,1,2,34,5,1,6,1,2,1,61
273,0,7,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
281,0,8,1,1,0,0,1,0,0.49,26,1,2,34,5,1,6,1,2,1,61
282,1,8,2,0,1,0,0,1,0.89,57,1,2,34,5,1,6,1,2,1,61
283,0,8,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
291,1,9,1,1,0,0,1,0,0.49,167,1,2,34,5,1,6,1,2,1,61
292,0,9,2,0,1,1,0,0,1.06,48,1,2,34,5,1,6,1,2,1,61
293,0,9,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
111,1,1,1,1,0,0,1,0,1.68,91,0,5,63,5,1,6,1,2,7,62
112,0,1,2,0,1,0,1,0,0.89,48,0,5,63,5,1,6,1,2,7,62
113,0,1,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
121,1,2,1,1,0,1,0,0,1.68,26,0,5,63,5,1,6,1,2,7,62
122,0,2,2,0,1,0,0,1,1.06,48,0,5,63,5,1,6,1,2,7,62
123,0,2,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
131,1,3,1,1,0,0,1,0,1.68,167,0,5,63,5,1,6,1,2,7,62
132,0,3,2,0,1,0,0,1,0.36,20,0,5,63,5,1,6,1,2,7,62
133,0,3,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
141,1,4,1,1,0,0,0,1,3.09,26,0,5,63,5,1,6,1,2,7,62
142,0,4,2,0,1,1,0,0,0.89,48,0,5,63,5,1,6,1,2,7,62
143,0,4,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
151,0,5,1,1,0,1,0,0,0.49,91,0,5,63,5,1,6,1,2,7,62
152,1,5,2,0,1,0,1,0,1.06,57,0,5,63,5,1,6,1,2,7,62
153,0,5,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
161,0,6,1,1,0,0,0,1,0.49,167,0,5,63,5,1,6,1,2,7,62
162,1,6,2,0,1,0,1,0,0.89,20,0,5,63,5,1,6,1,2,7,62
163,0,6,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
171,1,7,1,1,0,0,0,1,3.09,167,0,5,63,5,1,6,1,2,7,62
172,0,7,2,0,1,0,0,1,1.06,57,0,5,63,5,1,6,1,2,7,62
173,0,7,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
181,1,8,1,1,0,1,0,0,0.49,26,0,5,63,5,1,6,1,2,7,62
182,0,8,2,0,1,1,0,0,0.36,20,0,5,63,5,1,6,1,2,7,62
183,0,8,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
191,1,9,1,1,0,0,1,0,3.09,91,0,5,63,5,1,6,1,2,7,62
192,0,9,2,0,1,1,0,0,0.36,57,0,5,63,5,1,6,1,2,7,62
193,0,9,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
111,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,2,2,1,8,63
112,0,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,2,2,1,8,63
113,1,1,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
121,0,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,2,2,1,8,63
122,0,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,2,2,1,8,63
123,1,2,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
131,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,2,2,1,8,63
132,0,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,2,2,1,8,63
133,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
141,0,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,2,2,1,8,63
142,0,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,2,2,1,8,63
143,1,4,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
151,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,2,2,1,8,63
152,0,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,2,2,1,8,63
153,1,5,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
161,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,2,2,1,8,63
162,0,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,2,2,1,8,63
163,1,6,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
171,0,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,2,2,1,8,63
172,0,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,2,2,1,8,63
173,1,7,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
181,0,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,2,2,1,8,63
182,0,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,2,2,1,8,63
183,1,8,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
191,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,2,2,1,8,63
192,0,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,2,2,1,8,63
193,1,9,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
111,1,1,1,1,0,0,1,0,1.68,91,0,1,18,3,2,1,2,1,2,64
112,0,1,2,0,1,0,1,0,0.89,48,0,1,18,3,2,1,2,1,2,64
113,0,1,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
121,1,2,1,1,0,1,0,0,1.68,26,0,1,18,3,2,1,2,1,2,64
122,0,2,2,0,1,0,0,1,1.06,48,0,1,18,3,2,1,2,1,2,64
123,0,2,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
131,1,3,1,1,0,0,1,0,1.68,167,0,1,18,3,2,1,2,1,2,64
132,0,3,2,0,1,0,0,1,0.36,20,0,1,18,3,2,1,2,1,2,64
133,0,3,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
141,0,4,1,1,0,0,0,1,3.09,26,0,1,18,3,2,1,2,1,2,64
142,1,4,2,0,1,1,0,0,0.89,48,0,1,18,3,2,1,2,1,2,64
143,0,4,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
151,0,5,1,1,0,1,0,0,0.49,91,0,1,18,3,2,1,2,1,2,64
152,1,5,2,0,1,0,1,0,1.06,57,0,1,18,3,2,1,2,1,2,64
153,0,5,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
161,0,6,1,1,0,0,0,1,0.49,167,0,1,18,3,2,1,2,1,2,64
162,1,6,2,0,1,0,1,0,0.89,20,0,1,18,3,2,1,2,1,2,64
163,0,6,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
171,0,7,1,1,0,0,0,1,3.09,167,0,1,18,3,2,1,2,1,2,64
172,1,7,2,0,1,0,0,1,1.06,57,0,1,18,3,2,1,2,1,2,64
173,0,7,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
181,0,8,1,1,0,1,0,0,0.49,26,0,1,18,3,2,1,2,1,2,64
182,1,8,2,0,1,1,0,0,0.36,20,0,1,18,3,2,1,2,1,2,64
183,0,8,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
191,1,9,1,1,0,0,1,0,3.09,91,0,1,18,3,2,1,2,1,2,64
192,0,9,2,0,1,1,0,0,0.36,57,0,1,18,3,2,1,2,1,2,64
193,0,9,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
111,0,1,1,1,0,0,1,0,1.68,91,1,1,24,5,2,2,2,1,1,65
112,0,1,2,0,1,0,1,0,0.89,48,1,1,24,5,2,2,2,1,1,65
113,1,1,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
121,0,2,1,1,0,1,0,0,1.68,26,1,1,24,5,2,2,2,1,1,65
122,1,2,2,0,1,0,0,1,1.06,48,1,1,24,5,2,2,2,1,1,65
123,0,2,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
131,0,3,1,1,0,0,1,0,1.68,167,1,1,24,5,2,2,2,1,1,65
132,1,3,2,0,1,0,0,1,0.36,20,1,1,24,5,2,2,2,1,1,65
133,0,3,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
141,1,4,1,1,0,0,0,1,3.09,26,1,1,24,5,2,2,2,1,1,65
142,0,4,2,0,1,1,0,0,0.89,48,1,1,24,5,2,2,2,1,1,65
143,0,4,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
161,1,6,1,1,0,0,0,1,0.49,167,1,1,24,5,2,2,2,1,1,65
162,0,6,2,0,1,0,1,0,0.89,20,1,1,24,5,2,2,2,1,1,65
163,0,6,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
171,1,7,1,1,0,0,0,1,3.09,167,1,1,24,5,2,2,2,1,1,65
172,0,7,2,0,1,0,0,1,1.06,57,1,1,24,5,2,2,2,1,1,65
173,0,7,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
181,0,8,1,1,0,1,0,0,0.49,26,1,1,24,5,2,2,2,1,1,65
182,1,8,2,0,1,1,0,0,0.36,20,1,1,24,5,2,2,2,1,1,65
183,0,8,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
191,1,9,1,1,0,0,1,0,3.09,91,1,1,24,5,2,2,2,1,1,65
192,0,9,2,0,1,1,0,0,0.36,57,1,1,24,5,2,2,2,1,1,65
193,0,9,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
211,0,1,1,1,0,1,0,0,3.09,91,0,1,21,3,2,1,2,1,1,66
212,1,1,2,0,1,0,0,1,0.89,20,0,1,21,3,2,1,2,1,1,66
213,0,1,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
221,0,2,1,1,0,1,0,0,3.09,26,0,1,21,3,2,1,2,1,1,66
222,1,2,2,0,1,0,1,0,0.36,48,0,1,21,3,2,1,2,1,1,66
223,0,2,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
231,1,3,1,1,0,0,0,1,0.49,91,0,1,21,3,2,1,2,1,1,66
232,0,3,2,0,1,0,0,1,0.36,48,0,1,21,3,2,1,2,1,1,66
233,0,3,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
241,1,4,1,1,0,0,0,1,1.68,26,0,1,21,3,2,1,2,1,1,66
242,0,4,2,0,1,0,1,0,0.36,57,0,1,21,3,2,1,2,1,1,66
243,0,4,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
251,0,5,1,1,0,1,1,0,3.09,26,0,1,21,3,2,1,2,1,1,66
252,1,5,2,0,1,0,1,0,1.06,20,0,1,21,3,2,1,2,1,1,66
253,0,5,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
261,1,6,1,1,0,0,0,1,1.68,91,0,1,21,3,2,1,2,1,1,66
262,0,6,2,0,1,1,0,0,1.06,20,0,1,21,3,2,1,2,1,1,66
263,0,6,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
271,1,7,1,1,0,1,0,0,1.68,167,0,1,21,3,2,1,2,1,1,66
272,0,7,2,0,1,1,0,0,0.89,57,0,1,21,3,2,1,2,1,1,66
273,0,7,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
281,0,8,1,1,0,0,1,0,0.49,26,0,1,21,3,2,1,2,1,1,66
282,1,8,2,0,1,0,0,1,0.89,57,0,1,21,3,2,1,2,1,1,66
283,0,8,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
291,0,9,1,1,0,0,1,0,0.49,167,0,1,21,3,2,1,2,1,1,66
292,1,9,2,0,1,1,0,0,1.06,48,0,1,21,3,2,1,2,1,1,66
293,0,9,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
111,1,1,1,1,0,0,1,0,1.68,91,0,2,30,5,3,2,1,7,12,67
112,0,1,2,0,1,0,1,0,0.89,48,0,2,30,5,3,2,1,7,12,67
113,0,1,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
121,0,2,1,1,0,1,0,0,1.68,26,0,2,30,5,3,2,1,7,12,67
122,1,2,2,0,1,0,0,1,1.06,48,0,2,30,5,3,2,1,7,12,67
123,0,2,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
131,0,3,1,1,0,0,1,0,1.68,167,0,2,30,5,3,2,1,7,12,67
132,1,3,2,0,1,0,0,1,0.36,20,0,2,30,5,3,2,1,7,12,67
133,0,3,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
141,1,4,1,1,0,0,0,1,3.09,26,0,2,30,5,3,2,1,7,12,67
142,0,4,2,0,1,1,0,0,0.89,48,0,2,30,5,3,2,1,7,12,67
143,0,4,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
151,1,5,1,1,0,1,0,0,0.49,91,0,2,30,5,3,2,1,7,12,67
152,0,5,2,0,1,0,1,0,1.06,57,0,2,30,5,3,2,1,7,12,67
153,0,5,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
161,1,6,1,1,0,0,0,1,0.49,167,0,2,30,5,3,2,1,7,12,67
162,0,6,2,0,1,0,1,0,0.89,20,0,2,30,5,3,2,1,7,12,67
163,0,6,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
171,1,7,1,1,0,0,0,1,3.09,167,0,2,30,5,3,2,1,7,12,67
172,0,7,2,0,1,0,0,1,1.06,57,0,2,30,5,3,2,1,7,12,67
173,0,7,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
181,1,8,1,1,0,1,0,0,0.49,26,0,2,30,5,3,2,1,7,12,67
182,0,8,2,0,1,1,0,0,0.36,20,0,2,30,5,3,2,1,7,12,67
183,0,8,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
191,1,9,1,1,0,0,1,0,3.09,91,0,2,30,5,3,2,1,7,12,67
192,0,9,2,0,1,1,0,0,0.36,57,0,2,30,5,3,2,1,7,12,67
193,0,9,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
