Case,Alternative,Choice,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID,Question,,Case_p,Alternative_p,Choice_p,Rail_p,Teton_p,Dirt_p,Gravel_p,Paved_p,Dist_p,Cost_p,ID_p,Question_p,,Case_s,Alternative_s,Choice_s,Rail_s,Teton_s,Dirt_s,Gravel_s,Paved_s,Dist_s,Cost_s,ID_s,Question_s
114,2,1,0,1,1,0,0,1.06,20,1,1,22,5,2,1,1,3,3,13,6,,,,,,,,,,,,,,,586,2,1,0,1,0,1,0,1.06,20,66,5
114,3,0,0,0,0,0,0,0,0,1,1,22,5,2,1,1,3,3,13,6,,,,,,,,,,,,,,,586,3,0,0,0,0,0,0,0,0,66,5
115,1,0,1,0,1,0,0,1.68,167,1,1,22,5,2,1,1,3,3,13,7,,,,,,,,,,,,,,,587,1,1,1,0,0,0,1,1.68,91,66,6
115,2,1,0,1,1,0,0,0.89,57,1,1,22,5,2,1,1,3,3,13,7,,,,,,,,,,,,,,,587,2,0,0,1,1,0,0,1.06,20,66,6
115,3,0,0,0,0,0,0,0,0,1,1,22,5,2,1,1,3,3,13,7,,,,,,,,,,,,,,,587,3,0,0,0,0,0,0,0,0,66,6
116,1,0,1,0,0,1,0,0.49,26,1,1,22,5,2,1,1,3,3,13,8,,,,,,,,,,,,,,,588,1,1,1,0,1,0,0,1.68,167,66,7
116,2,1,0,1,0,0,1,0.89,57,1,1,22,5,2,1,1,3,3,13,8,,,,,,,,,,,,,,,588,2,0,0,1,1,0,0,0.89,57,66,7
116,3,0,0,0,0,0,0,0,0,1,1,22,5,2,1,1,3,3,13,8,,,,,,,,,,,,,,,588,3,0,0,0,0,0,0,0,0,66,7
117,1,0,1,0,0,1,0,0.49,167,1,1,22,5,2,1,1,3,3,13,9,,,,,,,,,,,,,,,589,1,0,1,0,0,1,0,0.49,26,66,8
117,2,1,0,1,1,0,0,1.06,48,1,1,22,5,2,1,1,3,3,13,9,,,,,,,,,,,,,,,589,2,1,0,1,0,0,1,0.89,57,66,8
117,3,0,0,0,0,0,0,0,0,1,1,22,5,2,1,1,3,3,13,9,,,,,,,,,,,,,,,589,3,0,0,0,0,0,0,0,0,66,8
127,1,1,1,0,1,0,0,3.09,91,1,1,18,3,2,6,2,1,1,15,1,,,,,,,,,,,,,,,590,1,0,1,0,0,1,0,0.49,167,66,9
127,2,0,0,1,0,0,1,0.89,20,1,1,18,3,2,6,2,1,1,15,1,,,,,,,,,,,,,,,590,2,1,0,1,1,0,0,1.06,48,66,9
127,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,1,,,,,,,,,,,,,,,590,3,0,0,0,0,0,0,0,0,66,9
128,1,1,1,0,1,0,0,3.09,26,1,1,18,3,2,6,2,1,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2,0,0,1,0,1,0,0.36,48,1,1,18,3,2,6,2,1,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1,0,1,0,0,0,1,0.49,91,1,1,18,3,2,6,2,1,1,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2,1,0,1,0,0,1,0.36,48,1,1,18,3,2,6,2,1,1,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1,1,1,0,0,0,1,1.68,26,1,1,18,3,2,6,2,1,1,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2,0,0,1,0,1,0,0.36,57,1,1,18,3,2,6,2,1,1,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1,1,1,0,1,1,0,3.09,26,1,1,18,3,2,6,2,1,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2,0,0,1,0,1,0,1.06,20,1,1,18,3,2,6,2,1,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1,0,1,0,0,0,1,1.68,91,1,1,18,3,2,6,2,1,1,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2,1,0,1,1,0,0,1.06,20,1,1,18,3,2,6,2,1,1,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1,0,1,0,1,0,0,1.68,167,1,1,18,3,2,6,2,1,1,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2,1,0,1,1,0,0,0.89,57,1,1,18,3,2,6,2,1,1,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,
133,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1,0,1,0,0,1,0,0.49,26,1,1,18,3,2,6,2,1,1,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2,1,0,1,0,0,1,0.89,57,1,1,18,3,2,6,2,1,1,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1,0,1,0,0,1,0,0.49,167,1,1,18,3,2,6,2,1,1,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2,1,0,1,1,0,0,1.06,48,1,1,18,3,2,6,2,1,1,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,
135,3,0,0,0,0,0,0,0,0,1,1,18,3,2,6,2,1,1,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,0,1,0,0,1,0,1.68,91,1,2,30,3,2,6,2,1,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2,0,0,1,0,1,0,0.89,48,1,2,30,3,2,6,2,1,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
145,3,1,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,0,1,0,1,0,0,1.68,26,1,2,30,3,2,6,2,1,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,1,0,1,0,0,1,1.06,48,1,2,30,3,2,6,2,1,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,0,1,0,0,1,0,1.68,167,1,2,30,3,2,6,2,1,1,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,1,0,1,0,0,1,0.36,20,1,2,30,3,2,6,2,1,1,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
147,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,1,1,0,0,0,1,3.09,26,1,2,30,3,2,6,2,1,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,0,0,1,1,0,0,0.89,48,1,2,30,3,2,6,2,1,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
148,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,1,1,0,1,0,0,0.49,91,1,2,30,3,2,6,2,1,1,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2,0,0,1,0,1,0,1.06,57,1,2,30,3,2,6,2,1,1,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
149,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,1,1,0,0,0,1,0.49,167,1,2,30,3,2,6,2,1,1,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,0,0,1,0,1,0,0.89,20,1,2,30,3,2,6,2,1,1,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,0,1,0,0,0,1,3.09,167,1,2,30,3,2,6,2,1,1,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,1,0,1,0,0,1,1.06,57,1,2,30,3,2,6,2,1,1,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,0,1,0,1,0,0,0.49,26,1,2,30,3,2,6,2,1,1,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2,1,0,1,1,0,0,0.36,20,1,2,30,3,2,6,2,1,1,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,0,1,0,0,1,0,3.09,91,1,2,30,3,2,6,2,1,1,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,1,0,1,1,0,0,0.36,57,1,2,30,3,2,6,2,1,1,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3,0,0,0,0,0,0,0,0,1,2,30,3,2,6,2,1,1,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1,1,1,0,0,1,0,1.68,91,0,1,18,3,2,1,2,1,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2,0,0,1,0,1,0,0.89,48,0,1,18,3,2,1,2,1,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1,1,1,0,1,0,0,1.68,26,0,1,18,3,2,1,2,1,1,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2,0,0,1,0,0,1,1.06,48,0,1,18,3,2,1,2,1,1,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,1,1,0,0,1,0,1.68,167,0,1,18,3,2,1,2,1,1,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2,0,0,1,0,0,1,0.36,20,0,1,18,3,2,1,2,1,1,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,0,1,0,0,0,1,3.09,26,0,1,18,3,2,1,2,1,1,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2,1,0,1,1,0,0,0.89,48,0,1,18,3,2,1,2,1,1,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,0,1,0,1,0,0,0.49,91,0,1,18,3,2,1,2,1,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2,1,0,1,0,1,0,1.06,57,0,1,18,3,2,1,2,1,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1,0,1,0,0,0,1,0.49,167,0,1,18,3,2,1,2,1,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2,1,0,1,0,1,0,0.89,20,0,1,18,3,2,1,2,1,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1,0,1,0,0,0,1,3.09,167,0,1,18,3,2,1,2,1,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2,1,0,1,0,0,1,1.06,57,0,1,18,3,2,1,2,1,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,1,1,0,1,0,0,0.49,26,0,1,18,3,2,1,2,1,1,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2,0,0,1,1,0,0,0.36,20,0,1,18,3,2,1,2,1,1,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,
161,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,1,1,0,0,1,0,3.09,91,0,1,18,3,2,1,2,1,1,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2,0,0,1,1,0,0,0.36,57,0,1,18,3,2,1,2,1,1,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3,0,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,1,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,0,1,0,0,1,0,1.68,91,1,1,20,3,2,6,2,6,5,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2,1,0,1,0,1,0,0.89,48,1,1,20,3,2,6,2,6,5,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,0,1,0,1,0,0,1.68,26,1,1,20,3,2,6,2,6,5,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2,1,0,1,0,0,1,1.06,48,1,1,20,3,2,6,2,6,5,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1,0,1,0,0,1,0,1.68,167,1,1,20,3,2,6,2,6,5,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2,1,0,1,0,0,1,0.36,20,1,1,20,3,2,6,2,6,5,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,0,1,0,0,0,1,3.09,26,1,1,20,3,2,6,2,6,5,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2,1,0,1,1,0,0,0.89,48,1,1,20,3,2,6,2,6,5,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,1,1,0,1,0,0,0.49,91,1,1,20,3,2,6,2,6,5,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2,0,0,1,0,1,0,1.06,57,1,1,20,3,2,6,2,6,5,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,1,1,0,0,0,1,0.49,167,1,1,20,3,2,6,2,6,5,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2,0,0,1,0,1,0,0.89,20,1,1,20,3,2,6,2,6,5,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,0,1,0,0,0,1,3.09,167,1,1,20,3,2,6,2,6,5,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2,1,0,1,0,0,1,1.06,57,1,1,20,3,2,6,2,6,5,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,0,1,0,1,0,0,0.49,26,1,1,20,3,2,6,2,6,5,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2,1,0,1,1,0,0,0.36,20,1,1,20,3,2,6,2,6,5,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,0,1,0,0,1,0,3.09,91,1,1,20,3,2,6,2,6,5,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2,1,0,1,1,0,0,0.36,57,1,1,20,3,2,6,2,6,5,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3,0,0,0,0,0,0,0,0,1,1,20,3,2,6,2,6,5,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1,0,1,0,1,0,0,3.09,91,0,1,20,3,2,6,2,1,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2,1,0,1,0,0,1,0.89,20,0,1,20,3,2,6,2,1,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
208,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1,0,1,0,1,0,0,3.09,26,0,1,20,3,2,6,2,1,1,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2,1,0,1,0,1,0,0.36,48,0,1,20,3,2,6,2,1,1,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
209,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,0,1,0,0,0,1,0.49,91,0,1,20,3,2,6,2,1,1,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2,1,0,1,0,0,1,0.36,48,0,1,20,3,2,6,2,1,1,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,
210,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1,0,1,0,0,0,1,1.68,26,0,1,20,3,2,6,2,1,1,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2,1,0,1,0,1,0,0.36,57,0,1,20,3,2,6,2,1,1,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
211,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,1,1,0,1,1,0,3.09,26,0,1,20,3,2,6,2,1,1,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2,0,0,1,0,1,0,1.06,20,0,1,20,3,2,6,2,1,1,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,
212,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,1,1,0,0,0,1,1.68,91,0,1,20,3,2,6,2,1,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2,0,0,1,1,0,0,1.06,20,0,1,20,3,2,6,2,1,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1,1,1,0,1,0,0,1.68,167,0,1,20,3,2,6,2,1,1,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2,0,0,1,1,0,0,0.89,57,0,1,20,3,2,6,2,1,1,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,0,1,0,0,1,0,0.49,26,0,1,20,3,2,6,2,1,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2,1,0,1,0,0,1,0.89,57,0,1,20,3,2,6,2,1,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,
215,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1,1,1,0,0,1,0,0.49,167,0,1,20,3,2,6,2,1,1,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2,0,0,1,1,0,0,1.06,48,0,1,20,3,2,6,2,1,1,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3,0,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1,0,1,0,0,1,0,1.68,91,0,2,25,3,2,1,2,1,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2,1,0,1,0,1,0,0.89,48,0,2,25,3,2,1,2,1,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,0,1,0,1,0,0,1.68,26,0,2,25,3,2,1,2,1,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2,1,0,1,0,0,1,1.06,48,0,2,25,3,2,1,2,1,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,0,1,0,0,1,0,1.68,167,0,2,25,3,2,1,2,1,2,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2,1,0,1,0,0,1,0.36,20,0,2,25,3,2,1,2,1,2,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1,1,1,0,0,0,1,3.09,26,0,2,25,3,2,1,2,1,2,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2,0,0,1,1,0,0,0.89,48,0,2,25,3,2,1,2,1,2,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,
220,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,0,1,0,1,0,0,0.49,91,0,2,25,3,2,1,2,1,2,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2,1,0,1,0,1,0,1.06,57,0,2,25,3,2,1,2,1,2,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1,1,1,0,0,0,1,0.49,167,0,2,25,3,2,1,2,1,2,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2,0,0,1,0,1,0,0.89,20,0,2,25,3,2,1,2,1,2,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,
222,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1,1,1,0,0,0,1,3.09,167,0,2,25,3,2,1,2,1,2,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2,0,0,1,0,0,1,1.06,57,0,2,25,3,2,1,2,1,2,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,
223,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1,1,1,0,1,0,0,0.49,26,0,2,25,3,2,1,2,1,2,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2,0,0,1,1,0,0,0.36,20,0,2,25,3,2,1,2,1,2,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,
224,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1,1,1,0,0,1,0,3.09,91,0,2,25,3,2,1,2,1,2,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2,0,0,1,1,0,0,0.36,57,0,2,25,3,2,1,2,1,2,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,
225,3,0,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,1,1,0,0,1,0,1.68,91,1,2,26,4,2,6,1,3,2,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2,0,0,1,0,1,0,0.89,48,1,2,26,4,2,6,1,3,2,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,
235,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1,1,1,0,1,0,0,1.68,26,1,2,26,4,2,6,1,3,2,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2,0,0,1,0,0,1,1.06,48,1,2,26,4,2,6,1,3,2,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,
236,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,1,1,0,0,1,0,1.68,167,1,2,26,4,2,6,1,3,2,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2,0,0,1,0,0,1,0.36,20,1,2,26,4,2,6,1,3,2,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
237,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,1,1,0,0,0,1,3.09,26,1,2,26,4,2,6,1,3,2,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2,0,0,1,1,0,0,0.89,48,1,2,26,4,2,6,1,3,2,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,
238,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1,1,1,0,1,0,0,0.49,91,1,2,26,4,2,6,1,3,2,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2,0,0,1,0,1,0,1.06,57,1,2,26,4,2,6,1,3,2,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,
239,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,0,1,0,0,0,1,0.49,167,1,2,26,4,2,6,1,3,2,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2,1,0,1,0,1,0,0.89,20,1,2,26,4,2,6,1,3,2,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,
240,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1,1,1,0,0,0,1,3.09,167,1,2,26,4,2,6,1,3,2,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2,0,0,1,0,0,1,1.06,57,1,2,26,4,2,6,1,3,2,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
241,3,0,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1,0,1,0,1,0,0,0.49,26,1,2,26,4,2,6,1,3,2,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2,1,0,1,1,0,0,0.36,20,1,2,26,4,2,6,1,3,2,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,
